Year,Month,news_category,keyword,headline,date,news_station,link
2022,Jun,การเมือง,ประยุทธ์,"""พล.อ.ประยุทธ์-ชัชชาติ""ยืนยันพร้อมร่วมกันทำงาน",2022-06-17,ThaiPBS,https://www.thaipbs.or.th/news/content/316687
2022,Jun,การเมือง,ประยุทธ์,‘ชัชชาติ’บอกตื่นเต้นจะเข้าทำเนียบฯในรอบ7-8ปีพรุ่งนี้ได้เจอ‘พล.อ.ประยุทธ์’ประชุมศบค.,2022-06-16,workpoint,https://workpointtoday.com/bkk-chudchart/
2022,Jun,การเมือง,กทม.,"""ชัชชาติ""รับ""อนุทิน""ยกหูเคลียร์ใจปมกทม.พบผู้เสียชีวิตจากกัญชาแล้ว(คลิป)",2022-06-15,ไทยรัฐ,https://www.thairath.co.th/news/politic/2419937
2022,Jun,การเมือง,กทม.,“อนุสรณ์”จี้เลิกพ.ร.ก.ฉุกเฉิน-“ธนกร”บอกประกาศกทม.ต่อยอดก.ม.รัฐบาล,2022-06-25,ไทยรัฐ,https://www.thairath.co.th/news/politic/2428721
2022,Jun,การเมือง,สภา,ฟิตจัด“จุรินทร์”เข้าประชุมสภาต่อหลังกลับจากเจรจาFTA3ชาติยุโรป,2022-06-23,ไทยรัฐ,https://www.thairath.co.th/news/politic/2427657
2022,Jun,การเมือง,สภา,ประชุมส.ก.ประชาธิปัตย์เลือก“นภาพล-พินิจ”เป็นวิปประสานงานในสภากทม.,2022-06-12,ไทยรัฐ,https://www.thairath.co.th/news/politic/2416960
2022,Jun,การเมือง,รัฐบาล,เพื่อไทย'ผนึก'หมอชัย'สอนมวยรัฐบาลคุม'โรคลัมปีสกิน'ล้มเหลว,2022-06-20,VoiceTV,https://voicetv.co.th/read/X8icbO0Lp
2022,Jun,การเมือง,รัฐบาล,รัฐบาลย้ำเตือนประชาชนไทยปลดล็อกกัญชาแต่ในหลายประเทศยังเป็นยาเสพติด,2022-06-30,ไทยรัฐ,https://www.thairath.co.th/news/politic/2432655
2022,Jun,การเมือง,ส.ส.,ส.ส.ประชาธิปัตย์ห่วงกัญชาเสรีฟีเวอร์ใช้สันทนาการมากกว่าการแพทย์จี้รัฐสภา-ครม.ร่วมรับผิดชอบเร่งปลดล็อกแต่ขาดกฎหมายรองรับ,2022-06-12,The Standard,https://thestandard.co/marijuana-120665/
2022,Jun,การเมือง,ส.ส.,ส.ส.พปชร.'ขอ'ฝ่ายค้าน'หนุนผ่านพ.ร.บ.งบฯ ปี66ยันกำลังผลักดันนโยบายหาเสียง,2022-06-02,VoiceTV,https://voicetv.co.th/read/Vz99OWrVi
2022,Jun,การเมือง,ประชาชน,"""สมศักดิ์""ขอสภาเร่งออกกฎหมายลูกกัญชาประชาชนสับสนหลักเกณฑ์เข้าใจยาก",2022-06-11,ไทยรัฐ,https://www.thairath.co.th/news/politic/2416197
2022,Jun,การเมือง,ประชาชน,สธ.เฝ้าระวังโควิดBA.4-BA.5ต่อเนื่องนายกฯขอประชาชนยังป้องกันตัวเอง,2022-06-26,ไทยรัฐ,https://www.thairath.co.th/news/politic/2429266
2022,Jun,การเมือง,กัญชา,"""อรรถวิชช์""แนะกัญชาปลดล็อกเป็นช่วงสังเกตสังคมรอดูกฎเหมือนบุหรี่-เหล้าหรือไม่",2022-06-09,ไทยรัฐ,https://www.thairath.co.th/news/politic/2414681
2022,Jun,การเมือง,กัญชา,“ศุภชัย”แจงประกาศสธ.กัญชาเป็นสมุนไพรควบคุมมีผลตามกฎหมายแล้ว,2022-06-18,ไทยรัฐ,https://www.thairath.co.th/news/politic/2422382
2022,Jun,การเมือง,เพื่อไทย,เพื่อไทย'อัดรัฐบาลปล่อยราคาน้ำมันพุ่งจวก'ประยุทธ์'ควรขยัน-ฉลาดแบบ'ชัชชาติ',2022-06-07,VoiceTV,https://voicetv.co.th/read/G01CjyK3H
2022,Jun,การเมือง,เพื่อไทย,แพทองธาร'นัดสื่อเปิดตัว'ณัฐวุฒิ'กลับบ้าน!นั่งผอ.ครอบครัวเพื่อไทย,2022-06-14,VoiceTV,https://voicetv.co.th/read/OTWhMQ8Hr
2022,Jul,การเมือง,ประยุทธ์,ธีรรัตน์ชี้ประยุทธ์บ่อนทำลายประชาธิปไตยไทยย้ำไม่ใช่นายกฯที่มาจากประชาชนมี250ส.ว.เลือกเข้ามา,2022-07-21,The Standard,https://thestandard.co/censure-motion-21072022-19/
2022,Jul,การเมือง,ประยุทธ์,“ประยุทธ์”รับบางวันเหนื่อยท้อแท้แต่จิตใจยังหนุ่มโดยเฉพาะเรื่องงาน,2022-07-01,ไทยรัฐ,https://www.thairath.co.th/news/politic/2434087
2022,Jul,การเมือง,นายกฯ,นายกฯเปิดทำเนียบฯฉลองทัพนักกีฬาไทยซีเกมส์มอบเงินอัดฉีดกว่า207ล้าน,2022-07-06,ไทยรัฐ,https://www.thairath.co.th/news/politic/2438217
2022,Jul,การเมือง,นายกฯ,"""สุทิน""ดักคอนายกฯเคาะใช้สูตร500กลัว""เพื่อไทย""แลนด์สไลด์",2022-07-06,ThaiPBS,https://www.thaipbs.or.th/news/content/317270
2022,Jul,การเมือง,ส.ส.,ราชกิจจาฯประกาศ“เดชทวีศรีวิชัย”เป็นส.ส.ลำปาง,2022-07-27,ThaiPBS,https://www.thaipbs.or.th/news/content/317917
2022,Jul,การเมือง,ส.ส.,"""บิ๊กป๊อก""เคลียร์ใจส.ส.พปชร.แล้วขณะ23ก.ค.ประชุมเช้าก่อนโหวต",2022-07-19,ไทยรัฐ,https://www.thairath.co.th/news/politic/2449400
2022,Jul,การเมือง,สภา,โฆษกรัฐบาลประณามส.ส.ก้าวไกลขาดวุฒิภาวะวางดอกไม้จันทน์ในสภาอันทรงเกียรติระวังกรรมสนองเข้าตัวเอง,2022-07-24,The Standard,https://thestandard.co/thanakorn-wangboonkongchana-240765/
2022,Jul,การเมือง,สภา,"ม็อบราษฎรนัดชุมนุม""แคมป์ปิ้ง""หน้าสภาจับตาอภิปรายไม่ไว้วางใจ",2022-07-18,ไทยรัฐ,https://www.thairath.co.th/news/politic/2448401
2022,Jul,การเมือง,รัฐบาล,อย่าอภิปรายด้วยข้อมูลลวกๆ-ระวังคนไม่เลือก 'รัฐบาล'สวน'เพื่อไทย'ก่อนศึกซักฟอก,2022-07-17,VoiceTV,https://voicetv.co.th/read/EYMt_w--2
2022,Jul,การเมือง,รัฐบาล,นักรัฐศาสตร์ฉายภาพบทบาท“ภูมิใจไทย”หากขาดไปใครก็ตั้งรัฐบาลไม่ได้,2022-07-24,ไทยรัฐ,https://www.thairath.co.th/news/politic/2454068
2022,Jul,การเมือง,เพื่อไทย,‘วัน’อวยพรวันเกิด‘สุชาติ’ยันโหวตซักฟอกยึดมติ‘เพื่อไทย’-‘16พรรคจิ๋ว’ไม่คว่ำ‘2ป.-สุชาติ’,2022-07-15,VoiceTV,https://voicetv.co.th/read/OnnQTF58-
2022,Jul,การเมือง,เพื่อไทย,ส.ส.เพื่อไทยซัด“บิ๊กตู่”ไม่รู้ยกกำลัง2แก้ของแพงช่วยเกษตรกรไม่เป็น(คลิป),2022-07-22,ไทยรัฐ,https://www.thairath.co.th/news/politic/2452081
2022,Jul,การเมือง,อภิปรายไม่ไว้วางใจ,ชมคลิป:สุรเชษฐ์ส.ส.ก้าวไกลอภิปรายไม่ไว้วางใจศักดิ์สยามชิดชอบงบ5.7ล้านล้าน,2022-07-19,The Standard,https://thestandard.co/censure-motion-19062022-10/
2022,Jul,การเมือง,อภิปรายไม่ไว้วางใจ,“ณัฐวุฒิ”ท้วงกลางสภาฯรมต.ไม่อยู่ฟังอภิปรายสักคนถามจะลาออก-ยุบสภาหรือ(คลิป),2022-07-19,ไทยรัฐ,https://www.thairath.co.th/news/politic/2448905
